

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
095.644  013.271  013.271: sourcing /home/lalitmee/.config/nvim/after/plugin/abolish.vim
096.363  000.050  000.050: sourcing /home/lalitmee/.config/nvim/after/plugin/abolish.lua
096.497  000.063  000.063: require('autolist.config')
096.499  000.099  000.037: require('autolist')
096.875  000.045  000.045: require('autolist.utils')
096.881  000.095  000.050: require('autolist.auto')
096.883  000.504  000.310: sourcing /home/lalitmee/.config/nvim/after/plugin/autolist.lua
097.024  000.037  000.037: require('nvim-autopairs._log')
097.071  000.043  000.043: require('nvim-autopairs.utils')
097.187  000.042  000.042: require('nvim-autopairs.conds')
097.194  000.085  000.043: require('nvim-autopairs.rule')
097.196  000.123  000.039: require('nvim-autopairs.rules.basic')
097.203  000.280  000.077: require('nvim-autopairs')
097.565  000.661  000.381: sourcing /home/lalitmee/.config/nvim/after/plugin/autopairs.lua
097.732  000.038  000.038: require('browse.utils')
097.736  000.075  000.037: require('browse.bookmarks')
097.792  000.027  000.027: require('browse.config')
097.794  000.056  000.029: require('browse.input')
097.825  000.029  000.029: require('browse.devdocs')
097.857  000.031  000.031: require('browse.mdn')
097.860  000.245  000.055: require('browse')
097.868  000.284  000.039: sourcing /home/lalitmee/.config/nvim/after/plugin/browse.lua
098.059  000.032  000.032: require('color-picker.utils')
098.085  000.129  000.097: require('color-picker.utils.window')
098.093  000.170  000.041: require('color-picker')
098.095  000.210  000.040: sourcing /home/lalitmee/.config/nvim/after/plugin/color-picker.lua
098.324  000.070  000.070: require('colorizer.trie')
098.432  000.105  000.105: require('colorizer.utils')
098.438  000.225  000.050: require('colorizer.color')
098.513  000.037  000.037: require('colorizer.sass')
098.529  000.088  000.051: require('colorizer.matcher')
098.568  000.037  000.037: require('colorizer.tailwind')
098.572  000.394  000.044: require('colorizer.buffer')
098.578  000.445  000.051: require('colorizer')
098.644  000.533  000.087: sourcing /home/lalitmee/.config/nvim/after/plugin/colorizer.lua
098.789  000.031  000.031: require('colorbuddy.execute')
098.824  000.032  000.032: require('colorbuddy.log')
098.855  000.029  000.029: require('colorbuddy.util')
098.933  000.033  000.033: require('colorbuddy.modifiers')
098.956  000.099  000.066: require('colorbuddy.color')
099.004  000.046  000.046: require('colorbuddy.style')
099.010  000.294  000.057: require('colorbuddy.group')
099.015  000.332  000.038: require('colorbuddy')
102.732  000.056  000.056: require('colorbuddy.plugins.diagnostic')
103.047  000.303  000.303: require('colorbuddy.plugins.diff')
103.153  000.092  000.092: require('colorbuddy.plugins.files')
103.727  000.558  000.558: require('colorbuddy.plugins.languages')
103.806  000.065  000.065: require('colorbuddy.plugins.lsp')
103.890  000.073  000.073: require('colorbuddy.plugins.lua')
104.098  000.183  000.183: require('colorbuddy.plugins.markdown')
104.452  000.330  000.330: require('colorbuddy.plugins.react')
104.728  000.242  000.242: require('colorbuddy.plugins.semshi')
104.994  000.235  000.235: require('colorbuddy.plugins.startify')
105.071  000.057  000.057: require('colorbuddy.plugins.telescope')
105.161  000.081  000.081: require('colorbuddy.plugins.treesitter')
105.213  000.041  000.041: require('colorbuddy.plugins.vimwiki')
105.215  006.198  003.882: require('colorbuddy.plugins')
105.292  000.010  000.010: sourcing /home/lalitmee/.local/share/nvim/site/pack/packer/start/cobalt2.nvim/colors/cobalt2.vim
105.808  000.029  000.029: require('plenary.tbl')
105.812  000.089  000.060: require('plenary.vararg.rotate')
105.813  000.185  000.096: require('plenary.vararg')
105.841  000.027  000.027: require('plenary.errors')
105.875  000.032  000.032: require('plenary.functional')
105.878  000.287  000.044: require('plenary.async.async')
106.004  000.030  000.030: require('plenary.async.structs')
106.009  000.070  000.040: require('plenary.async.control')
106.014  000.105  000.036: require('plenary.async.util')
106.015  000.135  000.030: require('plenary.async.tests')
106.017  000.516  000.094: require('plenary.async')
106.019  000.556  000.039: require('neogit.lib.util')
106.026  000.616  000.060: require('neogit.lib.color')
106.029  000.662  000.047: require('neogit.lib.hl')
106.300  000.032  000.032: require('cobalt2.utils')
106.342  000.038  000.038: require('cobalt2.palette')
108.471  001.027  001.027: require('cobalt2.theme')
109.039  000.564  000.564: require('cobalt2.syntax')
109.351  000.265  000.265: require('cobalt2/plugins/barbar')
109.583  000.228  000.228: require('cobalt2/plugins/bufferline')
109.804  000.217  000.217: require('cobalt2/plugins/coc')
109.872  000.027  000.027: require('cobalt2/utils')
109.890  000.082  000.055: require('cobalt2/plugins/eyeliner')
109.940  000.048  000.048: require('cobalt2/plugins/fidget')
109.993  000.050  000.050: require('cobalt2/plugins/gitgutter')
110.057  000.062  000.062: require('cobalt2/plugins/gitsigns')
110.115  000.055  000.055: require('cobalt2/plugins/hop')
110.169  000.051  000.051: require('cobalt2/plugins/indent-blankline')
110.244  000.072  000.072: require('cobalt2/plugins/leap')
110.391  000.145  000.145: require('cobalt2/plugins/lightspeed')
110.471  000.076  000.076: require('cobalt2/plugins/lir')
110.541  000.068  000.068: require('cobalt2/plugins/lualine')
110.606  000.062  000.062: require('cobalt2/plugins/marks')
110.835  000.226  000.226: require('cobalt2/plugins/neo-tree')
111.072  000.234  000.234: require('cobalt2/plugins/neogit')
111.205  000.129  000.129: require('cobalt2/plugins/notify')
111.366  000.158  000.158: require('cobalt2/plugins/nvim-cmp')
111.433  000.065  000.065: require('cobalt2/plugins/nvim-fFHighlight')
111.477  000.041  000.041: require('cobalt2/plugins/nvim-hlslens')
111.745  000.266  000.266: require('cobalt2/plugins/nvim-lsp')
111.877  000.113  000.113: require('cobalt2/plugins/nvim-lsp-installer')
112.096  000.215  000.215: require('cobalt2/plugins/nvim-navic')
112.223  000.124  000.124: require('cobalt2/plugins/nvim-tree')
112.548  000.322  000.322: require('cobalt2/plugins/nvim-treesitter')
112.623  000.072  000.072: require('cobalt2/plugins/nvim-ts-rainbow')
112.701  000.074  000.074: require('cobalt2/plugins/octo')
112.775  000.070  000.070: require('cobalt2/plugins/package-info')
112.841  000.063  000.063: require('cobalt2/plugins/packer')
112.911  000.067  000.067: require('cobalt2/plugins/quick-scope')
113.032  000.118  000.118: require('cobalt2/plugins/reach')
113.108  000.073  000.073: require('cobalt2/plugins/startify')
113.160  000.050  000.050: require('cobalt2/plugins/symbols-outline')
113.411  000.247  000.247: require('cobalt2/plugins/telescope')
113.599  000.185  000.185: require('cobalt2/plugins/trouble')
113.670  000.068  000.068: require('cobalt2/plugins/which-key')
113.718  000.046  000.046: require('cobalt2/plugins/yanky')
113.720  004.677  000.169: require('cobalt2.plugins')
113.818  000.065  000.065: require('cobalt2/languages/html')
113.971  000.150  000.150: require('cobalt2/languages/javascript')
114.029  000.055  000.055: require('cobalt2/languages/json')
114.121  000.090  000.090: require('cobalt2/languages/markdown')
114.123  000.401  000.041: require('cobalt2.languages')
114.124  007.901  001.162: require('cobalt2')
114.125  015.462  000.359: sourcing /home/lalitmee/.config/nvim/after/plugin/colors.lua
114.224  000.038  000.038: require('Comment')
114.365  000.072  000.072: require('Comment.ft')
114.367  000.216  000.106: sourcing /home/lalitmee/.config/nvim/after/plugin/comment.lua
115.347  000.963  000.963: sourcing /home/lalitmee/.config/nvim/after/plugin/devicons.lua
115.557  000.094  000.094: require('diffview.hl')
115.639  000.072  000.072: require('diffview.arg_parser')
119.872  004.478  004.312: require('diffview')
120.304  000.322  000.322: require('diffview.actions')
120.398  000.518  000.196: require('diffview.config')
120.554  000.153  000.153: require('diffview.utils')
120.929  005.560  000.411: sourcing /home/lalitmee/.config/nvim/after/plugin/diffview.lua
121.150  000.113  000.113: require('dressing.config')
121.227  000.268  000.154: sourcing /home/lalitmee/.config/nvim/after/plugin/dressing.lua
121.304  000.038  000.038: sourcing /home/lalitmee/.config/nvim/after/plugin/emmet.lua
121.362  000.041  000.041: sourcing /home/lalitmee/.config/nvim/after/plugin/fastfold.lua
121.572  000.075  000.075: require('fidget.log')
121.581  000.165  000.090: require('fidget')
121.718  000.090  000.090: require('fidget.spinners')
121.747  000.356  000.101: sourcing /home/lalitmee/.config/nvim/after/plugin/fidget.lua
121.874  000.038  000.038: require('fold-cycle.config')
121.941  000.064  000.064: require('fold-cycle.fold-cycle')
121.980  000.036  000.036: require('fold-cycle.utils')
121.982  000.190  000.052: require('fold-cycle')
122.010  000.245  000.055: sourcing /home/lalitmee/.config/nvim/after/plugin/fold-cycle.lua
122.144  000.041  000.041: require('formatter.config')
122.194  000.047  000.047: require('formatter.log')
122.197  000.135  000.047: require('formatter')
122.250  000.051  000.051: require('formatter.util')
123.444  000.041  000.041: require('formatter.defaults.astyle')
123.489  000.040  000.040: require('formatter.defaults.clangformat')
123.534  000.040  000.040: require('formatter.defaults.denofmt')
123.574  000.036  000.036: require('formatter.defaults.esformatter')
123.614  000.036  000.036: require('formatter.defaults.eslint_d')
123.655  000.038  000.038: require('formatter.defaults.fishindent')
123.714  000.053  000.053: require('formatter.defaults.jsbeautify')
123.759  000.038  000.038: require('formatter.defaults.mixformat')
123.811  000.048  000.048: require('formatter.defaults.ocamlformat')
123.851  000.036  000.036: require('formatter.defaults.prettier')
123.892  000.037  000.037: require('formatter.defaults.prettierd')
123.940  000.045  000.045: require('formatter.defaults.prettiereslint')
124.006  000.043  000.043: require('formatter.defaults.prettydiff')
124.051  000.041  000.041: require('formatter.defaults.sed')
124.102  000.048  000.048: require('formatter.defaults.semistandard')
124.259  000.151  000.151: require('formatter.defaults.standard')
124.352  000.059  000.059: require('formatter.defaults.tsfmt')
124.407  000.034  000.034: require('formatter.defaults.uncrustify')
124.452  000.040  000.040: require('formatter.defaults.zigfmt')
124.453  002.163  001.260: require('formatter.defaults')
124.456  002.203  000.040: require('formatter.filetypes.cpp')
124.497  000.039  000.039: require('formatter.filetypes.rust')
124.540  000.040  000.040: require('formatter.filetypes.python')
124.583  000.035  000.035: require('formatter.filetypes.any')
124.717  002.691  000.187: sourcing /home/lalitmee/.config/nvim/after/plugin/formatter.lua
125.325  000.583  000.583: sourcing /home/lalitmee/.config/nvim/after/plugin/gitsigns.lua
125.368  000.025  000.025: sourcing /home/lalitmee/.config/nvim/after/plugin/goneovim.lua
125.565  000.038  000.038: require('hop.perm')
125.641  000.032  000.032: require('hop.priority')
125.645  000.075  000.042: require('hop.hint')
125.646  000.166  000.053: require('hop.defaults')
125.772  000.039  000.039: require('hop.window')
125.776  000.128  000.089: require('hop.jump_target')
125.783  000.382  000.088: require('hop')
125.827  000.041  000.041: require('hop.highlight')
125.869  000.488  000.065: sourcing /home/lalitmee/.config/nvim/after/plugin/hop.lua
128.199  002.235  002.235: require('icon-picker.icons.alt-fonts')
128.586  000.378  000.378: require('icon-picker.icons.emoji-list')
129.273  000.681  000.681: require('icon-picker.icons.nf-icon-list')
129.654  000.375  000.375: require('icon-picker.icons.symbol-list')
129.804  003.898  000.229: require('icon-picker')
129.806  003.920  000.022: sourcing /home/lalitmee/.config/nvim/after/plugin/icon-picker.lua
129.961  000.124  000.124: sourcing /home/lalitmee/.config/nvim/after/plugin/lorem-picsum.lua
130.356  000.154  000.154: require('lualine_require')
132.673  002.640  002.486: require('lualine')
139.404  000.053  000.053: require('lualine.utils.mode')
139.726  000.040  000.040: require('lualine.extensions.nerdtree')
140.040  010.063  007.331: sourcing /home/lalitmee/.config/nvim/after/plugin/lualine.lua
140.247  000.030  000.030: require('luasnip.loaders._caches')
140.297  000.046  000.046: require('luasnip.util.path')
140.308  000.128  000.051: require('luasnip.loaders')
140.329  000.228  000.101: require('luasnip')
140.671  000.040  000.040: require('luasnip.loaders.util')
140.714  000.040  000.040: require('luasnip.nodes.snippetProxy')
140.718  000.140  000.060: require('luasnip.loaders.from_vscode')
144.814  000.053  000.053: require('luasnip.loaders.from_snipmate')
148.489  000.048  000.048: require('luasnip.loaders.from_lua')
150.096  000.043  000.043: require('luasnip.extras.select_choice')
150.104  010.040  009.527: sourcing /home/lalitmee/.config/nvim/after/plugin/luasnip.lua
150.173  000.049  000.049: sourcing /home/lalitmee/.config/nvim/after/plugin/navigator.lua
150.408  000.096  000.096: require('neo-tree.log')
150.428  000.168  000.073: require('neo-tree.utils')
150.592  000.035  000.035: require('nui.object')
150.661  000.039  000.039: require('nui.utils')
150.670  000.075  000.036: require('nui.text')
150.676  000.146  000.036: require('nui.line')
150.743  000.026  000.026: require('nui.tree.util')
150.751  000.073  000.047: require('nui.tree')
150.822  000.028  000.028: require('nui.utils.buf_storage')
150.876  000.052  000.052: require('nui.utils.autocmd')
150.908  000.030  000.030: require('nui.utils.keymap')
150.970  000.029  000.029: require('nui.layout.utils')
150.973  000.062  000.033: require('nui.split.utils')
150.982  000.229  000.057: require('nui.split')
151.124  000.098  000.098: require('nui.popup.border')
151.137  000.153  000.055: require('nui.popup')
151.194  000.055  000.055: require('neo-tree.ui.highlights')
151.285  000.058  000.058: require('nui.input')
151.305  000.108  000.050: require('neo-tree.ui.popups')
151.385  000.037  000.037: require('neo-tree.events.queue')
151.388  000.081  000.044: require('neo-tree.events')
151.398  000.968  000.123: require('neo-tree.ui.renderer')
151.578  000.048  000.048: require('plenary.job')
151.580  000.087  000.039: require('neo-tree.sources.filesystem.lib.filter_external')
151.712  000.042  000.042: require('plenary.iterators')
151.792  000.029  000.029: require('plenary.bit')
151.808  000.094  000.064: require('plenary.path')
151.810  000.194  000.059: require('neo-tree.sources.common.file-nesting')
151.908  000.026  000.026: require('neo-tree.git.utils')
151.910  000.070  000.044: require('neo-tree.git.status')
151.940  000.029  000.029: require('neo-tree.git.ignored')
151.943  000.130  000.032: require('neo-tree.git')
151.945  000.363  000.038: require('neo-tree.sources.common.file-items')
151.982  000.035  000.035: require('neo-tree.sources.filesystem.lib.fs_watch')
151.986  000.537  000.052: require('neo-tree.sources.filesystem.lib.fs_scan')
152.017  000.030  000.030: require('neo-tree.ui.inputs')
152.026  000.626  000.059: require('neo-tree.sources.manager')
152.131  000.060  000.060: require('neo-tree.defaults')
152.191  000.057  000.057: require('neo-tree.setup.mapping-helper')
152.290  000.032  000.032: require('neo-tree.command.parser')
152.325  000.031  000.031: require('neo-tree.command.completion')
152.327  000.099  000.037: require('neo-tree.command')
152.329  000.133  000.034: require('neo-tree.setup.netrw')
152.331  000.303  000.053: require('neo-tree.setup')
152.335  002.120  000.054: require('neo-tree')
152.424  000.031  000.031: require('neo-tree.setup.deprecations')
152.812  000.032  000.032: require('neo-tree.sources.filesystem.lib.globtopattern')
152.816  000.087  000.056: require('neo-tree.sources.filesystem')
152.886  000.032  000.032: require('neo-tree.sources.buffers.lib.items')
152.890  000.069  000.037: require('neo-tree.sources.buffers')
152.952  000.030  000.030: require('neo-tree.sources.git_status.lib.items')
152.955  000.062  000.032: require('neo-tree.sources.git_status')
153.246  000.034  000.034: require('neo-tree.sources.common.container')
153.250  000.079  000.045: require('neo-tree.sources.common.components')
153.256  000.122  000.043: require('neo-tree.sources.filesystem.components')
153.481  000.094  000.094: require('plenary.scandir')
153.489  000.147  000.053: require('neo-tree.sources.filesystem.lib.fs_actions')
153.525  000.033  000.033: require('neo-tree.sources.common.help')
153.571  000.043  000.043: require('neo-tree.sources.common.preview')
153.578  000.284  000.061: require('neo-tree.sources.common.commands')
153.617  000.036  000.036: require('neo-tree.sources.filesystem.lib.filter')
153.660  000.401  000.081: require('neo-tree.sources.filesystem.commands')
153.811  000.036  000.036: require('neo-tree.sources.buffers.components')
153.869  000.054  000.054: require('neo-tree.sources.buffers.commands')
153.993  000.036  000.036: require('neo-tree.sources.git_status.components')
154.038  000.042  000.042: require('neo-tree.sources.git_status.commands')
154.897  004.709  001.649: sourcing /home/lalitmee/.config/nvim/after/plugin/neo-tree.lua
155.012  000.031  000.031: require('neogen.config')
155.044  000.030  000.030: require('neogen.utilities.helpers')
155.078  000.031  000.031: require('neogen.mark')
155.081  000.140  000.049: require('neogen')
155.101  000.183  000.043: sourcing /home/lalitmee/.config/nvim/after/plugin/neogen.lua
155.233  000.065  000.065: require('neogit.config')
155.382  000.032  000.032: require('neogit.lib.notification')
155.469  000.062  000.062: require('plenary.log')
155.500  000.115  000.053: require('neogit.logger')
155.536  000.033  000.033: require('neogit.process')
155.572  000.034  000.034: require('neogit.lib.job')
155.611  000.326  000.113: require('neogit.lib.git.cli')
155.685  000.035  000.035: require('neogit.lib.git.stash')
155.713  000.025  000.025: require('neogit.lib.collection')
155.715  000.102  000.041: require('neogit.lib.git.status')
155.755  000.029  000.029: require('neogit.lib.git.log')
155.813  000.026  000.026: require('neogit.lib.input')
155.816  000.058  000.032: require('neogit.lib.git.branch')
155.887  000.034  000.034: require('neogit.lib.md5')
155.889  000.071  000.037: require('neogit.lib.git.diff')
155.975  000.024  000.024: require('neogit.lib.rpc')
155.977  000.053  000.029: require('neogit.client')
156.002  000.023  000.023: require('neogit.lib.uv')
156.004  000.113  000.037: require('neogit.lib.git.rebase')
156.005  000.746  000.046: require('neogit.lib.git')
156.094  000.051  000.051: require('neogit.lib.popup.builder')
156.161  000.026  000.026: require('neogit.lib.mappings_manager')
156.226  000.028  000.028: require('neogit.lib.ui.component')
156.232  000.069  000.041: require('neogit.lib.ui')
156.236  000.140  000.045: require('neogit.lib.buffer')
156.273  000.035  000.035: require('neogit.buffers.common')
156.317  000.038  000.038: require('neogit.lib.popup.lib')
156.319  000.312  000.047: require('neogit.lib.popup')
156.321  001.086  000.028: require('neogit.lib')
156.348  000.025  000.025: require('neogit.lib.signs')
156.445  000.032  000.032: require('neogit.buffers.git_command_history')
156.508  000.029  000.029: require('neogit.buffers.commit_view.parsing')
156.539  000.029  000.029: require('neogit.buffers.commit_view.ui')
156.541  000.093  000.035: require('neogit.buffers.commit_view')
156.598  000.025  000.025: require('neogit.lib.git.pull')
156.626  000.025  000.025: require('neogit.lib.git.push')
156.629  000.084  000.034: require('neogit.lib.git.repository')
156.655  000.025  000.025: require('neogit.lib.functional')
156.681  000.023  000.023: require('neogit.lib.line_buffer')
156.704  000.022  000.022: require('neogit.lib.fs')
156.723  000.372  000.093: require('neogit.status')
156.778  000.030  000.030: require('neogit.popups.commit')
156.869  000.027  000.027: require('neogit.buffers.log_view.ui')
156.871  000.061  000.034: require('neogit.buffers.log_view')
156.873  000.093  000.033: require('neogit.popups.log')
156.906  000.031  000.031: require('neogit.popups.push')
156.938  000.030  000.030: require('neogit.popups.pull')
156.982  000.039  000.039: require('neogit.popups.stash')
157.016  000.032  000.032: require('neogit.popups.help')
157.018  000.293  000.038: require('neogit.popups')
157.051  001.916  000.075: require('neogit')
157.077  001.961  000.045: sourcing /home/lalitmee/.config/nvim/after/plugin/neogit.lua
157.172  000.024  000.024: require('neorg.callbacks')
157.234  000.032  000.032: require('neorg.external.log')
157.369  000.043  000.043: require('neorg.external.helpers')
157.536  000.236  000.193: require('neorg.config')
157.540  000.268  000.033: require('neorg.modules.base')
157.542  000.306  000.038: require('neorg.modules')
157.546  000.372  000.034: require('neorg.events')
157.548  000.431  000.036: require('neorg')
157.797  000.218  000.218: require('neorg.modules.core.norg.concealer.module')
158.128  000.303  000.303: require('neorg.modules.core.autocommands.module')
158.219  000.069  000.069: require('neorg.modules.core.integrations.treesitter.module')
158.337  000.085  000.085: require('neorg.modules.core.highlights.module')
160.117  000.061  000.061: require('neorg.modules.core.mode.module')
160.189  000.061  000.061: require('neorg.modules.core.keybinds.module')
160.248  000.050  000.050: require('neorg.modules.core.neorgcmd.module')
160.323  000.045  000.045: require('neorg.modules.core.neorgcmd.commands.module.list.module')
160.390  000.061  000.061: require('neorg.modules.core.ui.module')
161.031  000.063  000.063: require('neorg.modules.core.ui.selection_popup')
161.905  000.047  000.047: require('neorg.modules.core.ui.text_popup')
162.029  000.044  000.044: require('neorg.modules.core.neorgcmd.commands.module.load.module')
162.076  000.039  000.039: require('neorg.modules.core.neorgcmd.commands.return.module')
162.711  000.049  000.049: require('neorg.modules.core.keybinds.keybinds')
164.325  000.343  000.343: require('neorg.modules.core.norg.concealer.preset_basic')
166.117  000.112  000.112: require('neorg.modules.core.norg.concealer.preset_varied')
167.335  000.114  000.114: require('neorg.modules.core.norg.concealer.preset_diamond')
168.452  000.170  000.170: require('neorg.modules.core.norg.dirman.module')
168.537  000.071  000.071: require('neorg.modules.core.storage.module')
168.872  000.094  000.094: require('telescope._extensions.neorg.find_linkable')
168.927  000.051  000.051: require('telescope._extensions.neorg.insert_link')
168.993  000.063  000.063: require('telescope._extensions.neorg.insert_file_link')
169.167  000.171  000.171: require('telescope._extensions.neorg.search_headings')
169.301  000.084  000.084: require('neorg.telescope_utils')
169.307  000.135  000.051: require('telescope._extensions.neorg.find_project_tasks')
169.373  000.062  000.062: require('telescope._extensions.neorg.find_context_tasks')
169.481  000.105  000.105: require('telescope._extensions.neorg.find_aof_tasks')
169.554  000.070  000.070: require('telescope._extensions.neorg.find_aof_project_tasks')
169.597  000.040  000.040: require('telescope._extensions.neorg.switch_workspace')
169.604  000.904  000.112: require('neorg.modules.core.integrations.telescope.module')
169.667  000.052  000.052: require('telescope._extensions.neorg')
169.811  000.065  000.065: require('neorg.modules.core.defaults.module')
169.911  000.066  000.066: require('neorg.modules.core.looking-glass.module')
170.036  000.087  000.087: require('neorg.modules.core.norg.esupports.hop.module')
170.102  000.042  000.042: require('neorg.modules.core.norg.dirman.utils.module')
170.177  000.055  000.055: require('neorg.modules.core.norg.esupports.indent.module')
170.256  000.058  000.058: require('neorg.modules.core.norg.esupports.metagen.module')
170.376  000.071  000.071: require('neorg.modules.core.norg.journal.module')
170.487  000.063  000.063: require('neorg.modules.core.norg.news.module')
170.783  000.089  000.089: require('neorg.modules.core.norg.qol.toc.module')
170.945  000.064  000.064: require('neorg.modules.core.norg.qol.todo_items.module')
171.196  000.070  000.070: require('neorg.modules.core.syntax.module')
176.875  000.055  000.055: require('neorg.modules.core.tangle.module')
177.501  000.050  000.050: require('which-key.util')
177.504  000.083  000.033: require('which-key.tree')
177.569  000.062  000.062: require('which-key.config')
177.575  000.214  000.069: require('which-key.keys')
177.578  000.264  000.050: require('which-key')
177.589  020.495  016.053: sourcing /home/lalitmee/.config/nvim/after/plugin/neorg.lua
177.724  000.039  000.039: require('neoscroll.config')
177.760  000.034  000.034: require('neoscroll.utils')
177.801  000.167  000.095: require('neoscroll')
177.968  000.359  000.192: sourcing /home/lalitmee/.config/nvim/after/plugin/neoscroll.lua
178.012  000.024  000.024: sourcing /home/lalitmee/.config/nvim/after/plugin/neovide.lua
178.044  000.019  000.019: sourcing /home/lalitmee/.config/nvim/after/plugin/noice.lua
178.248  000.030  000.030: require('notify.util.queue')
178.250  000.069  000.039: require('notify.util')
178.321  000.068  000.068: require('notify.config.highlights')
178.324  000.193  000.056: require('notify.config')
178.390  000.063  000.063: require('notify.stages')
178.451  000.059  000.059: require('notify.service.notification')
178.548  000.027  000.027: require('notify.animate.spring')
178.550  000.056  000.029: require('notify.animate')
178.553  000.098  000.042: require('notify.windows')
178.694  000.038  000.038: require('notify.service.buffer.highlights')
178.697  000.111  000.072: require('notify.service.buffer')
178.700  000.145  000.034: require('notify.service')
178.738  000.036  000.036: require('notify.stages.util')
178.741  000.659  000.065: require('notify')
178.794  000.032  000.032: require('notify.stages.fade_in_slide_out')
178.855  000.047  000.047: require('telescope._extensions.notify')
178.869  000.811  000.072: sourcing /home/lalitmee/.config/nvim/after/plugin/notify.lua
178.938  000.028  000.028: require('bqf')
178.984  000.098  000.070: sourcing /home/lalitmee/.config/nvim/after/plugin/nvim-bqf.lua
179.194  000.029  000.029: require('cmp.utils.debug')
179.282  000.052  000.052: require('cmp.utils.char')
179.287  000.090  000.038: require('cmp.utils.str')
179.320  000.031  000.031: require('cmp.utils.pattern')
179.433  000.035  000.035: require('cmp.utils.misc')
179.461  000.026  000.026: require('cmp.utils.buffer')
179.496  000.033  000.033: require('cmp.utils.api')
179.500  000.143  000.049: require('cmp.utils.keymap')
179.505  000.182  000.038: require('cmp.utils.feedkeys')
179.542  000.036  000.036: require('cmp.utils.async')
179.630  000.029  000.029: require('cmp.types.cmp')
179.733  000.101  000.101: require('cmp.types.lsp')
179.765  000.028  000.028: require('cmp.types.vim')
179.766  000.190  000.033: require('cmp.types')
179.794  000.026  000.026: require('cmp.utils.cache')
179.798  000.254  000.037: require('cmp.context')
179.918  000.043  000.043: require('cmp.config.mapping')
179.993  000.037  000.037: require('cmp.config.compare')
179.994  000.072  000.035: require('cmp.config.default')
180.004  000.162  000.047: require('cmp.config')
180.090  000.030  000.030: require('cmp.matcher')
180.095  000.089  000.059: require('cmp.entry')
180.100  000.301  000.050: require('cmp.source')
180.163  000.026  000.026: require('cmp.utils.event')
180.240  000.040  000.040: require('cmp.utils.window')
180.242  000.077  000.037: require('cmp.view.docs_view')
180.325  000.034  000.034: require('cmp.utils.autocmd')
180.333  000.090  000.055: require('cmp.view.custom_entries_view')
180.383  000.047  000.047: require('cmp.view.wildmenu_entries_view')
180.424  000.039  000.039: require('cmp.view.native_entries_view')
180.458  000.032  000.032: require('cmp.view.ghost_text_view')
180.466  000.364  000.053: require('cmp.view')
180.524  001.422  000.136: require('cmp.core')
180.654  000.031  000.031: require('cmp.config.sources')
180.690  000.032  000.032: require('cmp.config.window')
180.719  001.668  000.183: require('cmp')
180.769  000.048  000.048: require('lspkind')
181.083  002.067  000.351: sourcing /home/lalitmee/.config/nvim/after/plugin/nvim-cmp.lua
181.208  000.083  000.083: require('pqf')
181.229  000.127  000.044: sourcing /home/lalitmee/.config/nvim/after/plugin/nvim-pqf.lua
181.435  000.083  000.083: require('nvim-surround.config')
181.440  000.125  000.042: require('nvim-surround.buffer')
181.471  000.028  000.028: require('nvim-surround.cache')
181.535  000.032  000.032: require('nvim-surround.patterns')
181.537  000.063  000.032: require('nvim-surround.utils')
181.540  000.271  000.054: require('nvim-surround')
181.851  000.604  000.334: sourcing /home/lalitmee/.config/nvim/after/plugin/nvim-surround.lua
181.971  000.078  000.078: require('overseer')
182.533  000.662  000.584: sourcing /home/lalitmee/.config/nvim/after/plugin/overseer.lua
182.615  000.065  000.065: sourcing /home/lalitmee/.config/nvim/after/plugin/packer.lua
182.708  000.052  000.052: require('pretty-fold')
182.719  000.087  000.035: sourcing /home/lalitmee/.config/nvim/after/plugin/pretty-fold.lua
182.787  000.031  000.031: require('project_nvim')
182.924  000.189  000.158: sourcing /home/lalitmee/.config/nvim/after/plugin/project.lua
183.044  000.031  000.031: require('reach.picker.entry')
183.076  000.029  000.029: require('reach.machine')
183.172  000.029  000.029: require('reach.util')
183.175  000.064  000.035: require('reach.display')
183.178  000.099  000.034: require('reach.picker.picker')
183.218  000.038  000.038: require('reach.cache')
183.247  000.027  000.027: require('reach.config')
183.275  000.026  000.026: require('reach.helpers')
183.311  000.034  000.034: require('reach.highlights')
183.341  000.028  000.028: require('reach.buffers.util')
183.455  000.029  000.029: require('reach.tree')
183.458  000.069  000.040: require('reach.buffers.handles')
183.489  000.029  000.029: require('reach.buffers.read')
183.591  000.073  000.073: require('reach.buffers.constant')
183.595  000.104  000.030: require('reach.buffers.sort')
183.640  000.042  000.042: require('reach.buffers.options')
183.646  000.303  000.059: require('reach.buffers')
183.736  000.028  000.028: require('reach.marks.options')
183.741  000.084  000.056: require('reach.marks')
183.803  000.026  000.026: require('reach.icons')
183.834  000.028  000.028: require('reach.tabpages.options')
183.838  000.096  000.042: require('reach.tabpages')
183.901  000.030  000.030: require('reach.colorschemes.options')
183.903  000.063  000.033: require('reach.colorschemes')
183.963  000.027  000.027: require('reach.buffers.buffer')
183.966  000.061  000.035: require('reach.buffers.make_buffers')
184.022  000.025  000.025: require('reach.marks.mark')
184.023  000.055  000.030: require('reach.marks.make_marks')
184.080  000.026  000.026: require('reach.tabpages.tabpage')
184.081  000.056  000.030: require('reach.tabpages.make_tabpages')
184.143  000.028  000.028: require('reach.colorschemes.colorscheme')
